0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313340
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,88627,295403
156947,514910,7323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466674,594540,170346,113891
0,695169,702288,81492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381078,1453612,359779,337235,257337
35691,2229741,2232868,1819769,583590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200749,2942973,100967,36193,120283
693652,44594,476168,1219648,337437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100779,1430622,1478225,518147,435931,47445
464752,932143,103353,860350,727298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63412,50555,318434,453205,1462921,1156979,72508
129594,1171804,1897631,3567,6566,95,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,27358,340387,30184,2579,374931,1170093,197455,11185,0
132459,788799,134736,0,38457,669138,248261,31029,0,0,0,0,0,0,0,0,0,61,200,0,0,20239,1179023,937646,422397,0,225994,1484825,650860,191,0,0
228672,199823,853712,743376,6189,1321888,899579,106338,210802,128832,21208,20400,0,0,0,0,110011,84334,163041,448674,392669,611150,568350,54844,785,0,2172,100497,29211,0,0,0
384481,212511,334648,868430,369939,393193,774941,875492,1296604,149676,1781,0,107904,102394,102631,193894,114830,1064761,559921,46730,78358,0,0,0,0,0,0,0,0,0,0,0
591169,297551,241117,558002,1595814,467132,491193,779300,1302219,608193,28728,1935,74893,220369,40783,60353,146088,82211,174396,40883,0,0,0,0,0,0,0,0,0,0,0,0
238676,244629,243548,742490,329421,1654568,803773,955304,1251009,662470,83606,12264,167621,250612,396078,314038,505493,410640,255792,0,2549,0,0,0,0,0,0,0,0,0,0,0
205641,125660,130307,568477,911026,1859878,1679374,1766769,1148254,1008246,911577,1228553,327466,281811,394485,297223,135368,13763,113842,589874,196758,0,0,0,0,0,0,0,0,0,0,0
162382,216966,197798,714056,988751,1514072,1990695,1531444,965064,905241,1530717,1549150,541845,320152,269426,42293,144038,359162,370948,1369310,503338,0,0,0,0,0,0,0,0,0,0,0
437716,849998,706505,478537,485461,161019,506973,1198712,881105,1213196,1220570,1436925,918569,302266,546542,364254,494610,513628,1039963,1607791,377926,0,0,0,0,0,0,0,0,0,0,0
778663,571601,788635,1039915,1142346,1113291,615834,559493,1113511,1012938,1319653,1269885,750201,500489,256511,563639,791814,696285,850925,879251,278949,0,0,0,0,0,0,0,0,0,0,0
752137,531194,689920,558489,1318921,2735759,1930978,1339408,1107918,1029198,1094236,766597,1028957,941679,1079844,1222077,1024006,892397,813332,681388,286803,0,0,0,0,0,0,0,0,0,0,0
1122175,355356,404213,345082,245311,331625,865642,1236365,1015863,699695,927313,934926,1196183,1267883,1122573,871609,682448,771229,719077,776193,295300,0,0,0,0,0,0,0,0,0,0,0
425332,160783,308371,319199,344009,425052,298639,126021,99952,725940,1307823,1670071,1445798,1034084,732474,845791,505372,631435,796043,844124,217866,0,0,0,0,0,0,0,0,0,0,0
340046,246947,455675,662828,518246,525366,1118751,873465,495070,846627,829757,1015091,1070473,831391,649196,277116,344695,637182,1136705,1225859,348416,0,0,0,0,0,0,0,0,0,0,0
184644,289429,299942,739545,520229,370288,336494,370886,568447,635824,585116,365307,351240,397756,603666,508110,193043,209475,336031,419845,344564,0,0,0,0,0,0,0,0,0,0,0
497795,423647,336841,292801,445196,147155,193384,312491,294199,314272,194033,223387,214743,165668,224872,175012,348933,154347,287151,253246,76339,0,0,0,0,0,0,0,0,0,0,0
244195,80769,241457,282393,352022,213960,295365,183867,192194,235609,253158,215707,24349,231243,155258,125582,71562,6171,146961,294605,64860,0,0,0,0,0,0,0,0,0,0,0
212805,135533,250494,267754,311756,358628,353875,375034,337151,310611,241675,158422,211522,195730,21987,62910,72677,51796,92605,200185,61592,0,0,0,0,0,0,0,0,0,0,0
246281,235274,258813,206218,236487,305475,304137,453064,362067,268323,308743,143790,134451,94058,141049,159105,69921,232787,273795,93560,19562,0,0,0,0,0,0,0,0,0,0,0
214377,302329,293817,314960,305568,335530,310783,164925,119027,57271,89921,129575,178626,169281,235472,195817,116667,239320,169540,144569,55984,0,0,0,0,0,0,0,0,0,0,0
315070,300984,229623,488742,460627,360974,211813,110219,122522,112488,135816,112194,49769,29654,85547,83137,32752,86988,52306,168049,73871,0,0,0,0,0,0,0,0,0,0,0
49755,268257,248561,310154,283320,185575,135226,95071,60150,67968,102052,153488,157595,128164,150264,134413,93258,114099,175407,80117,34810,0,0,0,0,0,0,0,0,0,0,0
210434,240752,286207,239579,218929,98134,128573,50241,77436,107589,199509,119565,87595,140131,316886,274782,389680,238662,254074,111000,20492,0,0,0,0,0,0,0,0,0,0,0
113279,20364,155574,114284,173300,200472,92286,226910,107349,86462,34465,25970,23624,36628,21761,86610,8624,46362,24404,0,0,0,0,0,0,0,0,0,0,0,0,0
101101,32606,32102,39950,15651,3342,10440,11918,25808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
